"","country","year","repression","indoctrination","electdem","legacy","startyear","endyear"
"4065","Switzerland",2006,0.959,-0.732755555555555,0.892,"Democratic",NA,NA
"4066","Switzerland",1965,0.895,-0.454822222222222,0.622,"Democratic",NA,NA
"4067","Switzerland",1995,0.95,-0.657755555555555,0.898,"Democratic",NA,NA
"4068","Switzerland",1997,0.948,-0.657755555555555,0.92,"Democratic",NA,NA
"4069","Switzerland",1998,0.948,-0.657755555555555,0.92,"Democratic",NA,NA
"4070","Switzerland",1999,0.948,-0.657755555555555,0.915,"Democratic",NA,NA
"4071","Switzerland",2013,0.946,-0.684955555555556,0.926,"Democratic",NA,NA
"4072","Switzerland",2001,0.948,-0.732755555555555,0.895,"Democratic",NA,NA
"4073","Switzerland",1957,0.903,-0.469822222222222,0.617,"Democratic",NA,NA
"4074","Switzerland",1925,0.891,-0.449444444444444,0.591,"Democratic",NA,NA
"4075","Switzerland",1926,0.891,-0.449444444444444,0.597,"Democratic",NA,NA
"4076","Switzerland",2004,0.959,-0.732755555555555,0.892,"Democratic",NA,NA
"4077","Switzerland",1958,0.903,-0.469822222222222,0.617,"Democratic",NA,NA
"4078","Switzerland",1959,0.903,-0.469822222222222,0.617,"Democratic",NA,NA
"4079","Switzerland",2007,0.959,-0.732755555555555,0.895,"Democratic",NA,NA
"4080","Switzerland",1966,0.895,-0.454822222222222,0.622,"Democratic",NA,NA
"4081","Switzerland",2010,0.956,-0.732755555555555,0.909,"Democratic",NA,NA
"4082","Switzerland",2011,0.956,-0.732755555555555,0.911,"Democratic",NA,NA
"4083","Switzerland",2012,0.956,-0.7218,0.921,"Democratic",NA,NA
"4084","Switzerland",2018,0.945,-0.600255555555556,0.881,"Democratic",NA,NA
"4085","Switzerland",2014,0.946,-0.684955555555556,0.926,"Democratic",NA,NA
"4086","Switzerland",2015,0.95,-0.591644444444444,0.924,"Democratic",NA,NA
"4087","Switzerland",2002,0.959,-0.732755555555555,0.895,"Democratic",NA,NA
"4088","Switzerland",1960,0.895,-0.454822222222222,0.622,"Democratic",NA,NA
"4089","Switzerland",2008,0.959,-0.732755555555555,0.909,"Democratic",NA,NA
"4090","Switzerland",2009,0.942,-0.732755555555555,0.909,"Democratic",NA,NA
"4091","Switzerland",1996,0.948,-0.657755555555555,0.91,"Democratic",NA,NA
"4092","Switzerland",2003,0.963,-0.732755555555555,0.895,"Democratic",NA,NA
"4093","Switzerland",1961,0.895,-0.454822222222222,0.622,"Democratic",NA,NA
"4094","Ukraine",2011,0.778,0.00748888888888892,0.521,"Left-Wing",1919,1990
"4095","Ukraine",1997,0.761,-0.0786666666666667,0.532,"Left-Wing",1919,1990
"4096","Ukraine",2000,0.698,-0.0617666666666667,0.403,"Left-Wing",1919,1990
"4097","Ukraine",2001,0.689,-0.0744,0.387,"Left-Wing",1919,1990
"4098","Ukraine",2015,0.545,-0.230044444444444,0.393,"Left-Wing",1919,1990
"4099","Ukraine",2002,0.719,0.0758,0.364,"Left-Wing",1919,1990
"4100","Ukraine",1998,0.714,-0.138688888888889,0.492,"Left-Wing",1919,1990
"4101","Ukraine",2014,0.575,-0.155855555555556,0.438,"Left-Wing",1919,1990
"4102","Ukraine",2010,0.793,0.139811111111111,0.554,"Left-Wing",1919,1990
"4103","Ukraine",1995,0.795,0.0888777777777778,0.583,"Left-Wing",1919,1990
"4104","Ukraine",1971,0.149,-2.05851111111111,0.115,"Left-Wing",1919,1990
"4105","Ukraine",1993,0.81,-0.0252777777777778,0.569,"Left-Wing",1919,1990
"4106","Ukraine",1968,0.152,-2.01053333333333,0.097,"Left-Wing",1919,1990
"4107","Ukraine",1969,0.148,-2.02184444444444,0.097,"Left-Wing",1919,1990
"4108","Ukraine",1996,0.77,0.113388888888889,0.584,"Left-Wing",1919,1990
"4109","Ukraine",1967,0.15,-2.01004444444444,0.098,"Left-Wing",1919,1990
"4110","Ukraine",2003,0.702,-0.0369666666666667,0.389,"Left-Wing",1919,1990
"4111","Ukraine",2004,0.699,-0.0465555555555555,0.382,"Left-Wing",1919,1990
"4112","Ukraine",1970,0.149,-2.06126666666667,0.104,"Left-Wing",1919,1990
